Date,Open,High,Low,Close,Volume
2025-04-23,1297.0,1306.0,1285.4000244140625,1300.0,10480888
2025-04-24,1292.4000244140625,1304.5,1290.300048828125,1301.5999755859375,10468940
2025-04-25,1303.5,1325.199951171875,1288.0999755859375,1300.4000244140625,14431012
2025-04-28,1340.0,1374.5999755859375,1320.199951171875,1368.800048828125,31104496
2025-04-29,1371.0,1410.9000244140625,1370.0,1399.699951171875,32538970
2025-04-30,1402.0,1412.4000244140625,1369.0,1405.0,25480745
2025-05-02,1414.0,1426.699951171875,1409.0999755859375,1419.800048828125,13007841
2025-05-05,1431.0,1439.5,1426.9000244140625,1431.300048828125,12685649
2025-05-06,1431.0,1432.0,1410.5999755859375,1420.9000244140625,14084117
2025-05-07,1420.9000244140625,1424.4000244140625,1402.699951171875,1406.0,13440169
2025-05-08,1404.0999755859375,1420.800048828125,1398.0,1407.0,16106175
2025-05-09,1385.5,1394.800048828125,1374.5,1377.199951171875,13668904
2025-05-12,1400.0,1439.0,1400.0,1436.5,10674081
2025-05-13,1433.5,1447.699951171875,1412.4000244140625,1415.699951171875,11407896
2025-05-14,1420.0,1429.9000244140625,1415.5,1424.4000244140625,5570160
2025-05-15,1425.0,1461.4000244140625,1412.699951171875,1454.199951171875,20177211
2025-05-16,1453.199951171875,1461.0,1447.300048828125,1456.4000244140625,9036695
2025-05-19,1452.0999755859375,1454.5999755859375,1438.199951171875,1440.800048828125,6195791
2025-05-20,1438.199951171875,1445.0,1421.800048828125,1424.5999755859375,11270560
2025-05-21,1423.9000244140625,1436.199951171875,1418.0999755859375,1429.199951171875,6136364
2025-05-22,1421.199951171875,1423.800048828125,1396.9000244140625,1409.4000244140625,12134466
2025-05-23,1406.5999755859375,1433.800048828125,1406.5999755859375,1426.800048828125,6474883
2025-05-26,1432.0,1441.0,1425.0999755859375,1434.800048828125,4842944
2025-05-27,1426.0999755859375,1437.0,1413.9000244140625,1422.0999755859375,12640414
2025-05-28,1420.0999755859375,1422.5999755859375,1410.699951171875,1412.9000244140625,5944611
2025-05-29,1412.0999755859375,1420.0,1408.5999755859375,1417.800048828125,13771917
2025-05-30,1418.0,1430.5999755859375,1409.699951171875,1420.9000244140625,13788484
2025-06-02,1412.0999755859375,1417.5,1395.5999755859375,1413.699951171875,8098668
2025-06-03,1422.300048828125,1426.5,1403.4000244140625,1405.5,11252626
2025-06-04,1414.699951171875,1425.699951171875,1406.0999755859375,1423.5,8126827
2025-06-05,1428.0,1454.699951171875,1423.5999755859375,1442.4000244140625,13716817
2025-06-06,1441.0,1451.5,1437.0,1443.5,8182161
2025-06-09,1457.0,1457.5,1445.300048828125,1448.800048828125,7885125
2025-06-10,1450.0,1453.9000244140625,1436.0,1438.5,7913181
2025-06-11,1445.800048828125,1468.5999755859375,1443.0999755859375,1448.9000244140625,8195700
2025-06-12,1453.5,1457.0,1434.4000244140625,1441.5999755859375,8828114
2025-06-13,1424.0,1435.5,1414.300048828125,1427.9000244140625,9757276
2025-06-16,1426.9000244140625,1442.4000244140625,1424.4000244140625,1437.800048828125,8458093
2025-06-17,1448.0,1448.0,1425.800048828125,1431.199951171875,10366599
2025-06-18,1430.0,1442.800048828125,1425.699951171875,1430.0999755859375,6681735
2025-06-19,1430.0999755859375,1439.9000244140625,1425.699951171875,1433.300048828125,10007230
2025-06-20,1431.0,1471.0,1428.0999755859375,1466.199951171875,29010635
2025-06-23,1453.0,1463.800048828125,1442.0,1456.800048828125,5989078
2025-06-24,1465.0,1475.0,1443.0999755859375,1450.800048828125,16402744
2025-06-25,1464.0,1472.4000244140625,1460.5,1467.300048828125,7525851
2025-06-26,1469.0999755859375,1498.800048828125,1465.0999755859375,1495.300048828125,14657893
2025-06-27,1499.4000244140625,1522.0,1496.9000244140625,1515.4000244140625,11117052
2025-06-30,1513.800048828125,1524.800048828125,1496.0,1500.5999755859375,8409527
2025-07-01,1500.5999755859375,1531.4000244140625,1500.0999755859375,1528.4000244140625,10368523
2025-07-02,1528.4000244140625,1530.0,1508.699951171875,1518.800048828125,6361002
2025-07-03,1520.800048828125,1531.9000244140625,1513.0,1517.800048828125,11283291
2025-07-04,1524.0,1530.0,1517.199951171875,1527.300048828125,6603501
2025-07-07,1526.5999755859375,1544.800048828125,1525.0,1541.5,7251074
2025-07-08,1536.0,1544.9000244140625,1530.199951171875,1537.5999755859375,7171261
2025-07-09,1536.699951171875,1551.0,1510.0999755859375,1519.0,8870660
2025-07-10,1519.699951171875,1524.699951171875,1507.5,1517.199951171875,10047129
2025-07-11,1512.0,1515.0,1490.300048828125,1495.199951171875,7234991
2025-07-14,1492.199951171875,1500.0,1479.0999755859375,1483.699951171875,10311846
2025-07-15,1486.199951171875,1496.5,1482.4000244140625,1485.4000244140625,8132454
2025-07-16,1473.0,1491.0,1471.5,1485.5999755859375,10409983
2025-07-17,1487.4000244140625,1489.5999755859375,1473.9000244140625,1476.4000244140625,11854613
2025-07-18,1484.800048828125,1484.800048828125,1469.0999755859375,1476.0,10296318
2025-07-21,1465.0,1476.0,1423.0999755859375,1428.5999755859375,22442744
2025-07-22,1427.4000244140625,1431.9000244140625,1410.699951171875,1412.800048828125,20396320
2025-07-23,1426.0,1426.0,1414.4000244140625,1424.5999755859375,8354596
2025-07-24,1419.199951171875,1423.0,1396.0,1402.9000244140625,14740507
2025-07-25,1398.9000244140625,1401.0,1384.0999755859375,1391.699951171875,11854722
2025-07-28,1392.300048828125,1407.800048828125,1385.0,1387.5999755859375,7748361
2025-07-29,1383.0,1420.199951171875,1383.0,1417.0999755859375,10750072
2025-07-30,1418.0999755859375,1423.300048828125,1401.300048828125,1410.0999755859375,7209849
2025-07-31,1388.0999755859375,1402.5999755859375,1382.199951171875,1390.199951171875,17065827
2025-08-01,1386.9000244140625,1405.9000244140625,1384.300048828125,1393.699951171875,10321171
2025-08-04,1395.0999755859375,1416.0999755859375,1391.699951171875,1411.5,6312820
2025-08-05,1411.0,1411.0,1388.0999755859375,1391.699951171875,9315972
2025-08-06,1391.9000244140625,1395.9000244140625,1383.300048828125,1392.800048828125,5834312
2025-08-07,1387.699951171875,1393.699951171875,1366.0,1389.4000244140625,9976705
2025-08-08,1385.0,1397.199951171875,1365.0,1367.800048828125,8793606
2025-08-11,1370.0,1388.0,1361.199951171875,1386.199951171875,9997486
2025-08-12,1381.9000244140625,1401.9000244140625,1375.199951171875,1380.4000244140625,12244664
2025-08-13,1388.0,1391.800048828125,1377.5,1382.5999755859375,7457021
2025-08-14,1377.300048828125,1380.699951171875,1370.0999755859375,1373.800048828125,7126128
